puzzle_type,puzzle_idx,num_clues,num_actual_errors,actual_error_positions,num_suspects_detected,suspect_positions,detection_probes,detection_time,suspects_include_all_actual,num_actual_in_suspects,correction_type,correction_attempts,total_solve_calls,positions_corrected,final_success,final_matches_ground_truth,total_time
hexasudoku_16x16,19,120,1,"[(10, 7)]",120,"[(10, 7), (15, 2), (2, 11), (4, 13), (11, 0), (10, 0), (7, 10), (12, 10), (0, 3), (0, 2)]",3,10.172232151031494,True,1,single,1,4,"[(10, 7)]",True,True,10.901119947433472
hexasudoku_16x16,20,120,2,"[(2, 8), (3, 14)]",5,"[(2, 8), (5, 8), (2, 10), (3, 14), (1, 13)]",3,0.2564990520477295,True,2,uncorrectable,30,33,[],False,False,1.275461196899414
hexasudoku_16x16,21,120,1,"[(13, 10)]",31,"[(13, 10), (13, 12), (8, 7), (15, 3), (14, 7), (13, 11), (15, 15), (5, 7), (15, 8), (15, 11)]",3,8.038130044937134,True,1,single,1,4,"[(13, 10)]",True,True,8.365283727645874
hexasudoku_16x16,22,120,0,[],0,[],1,3.4204399585723877,True,0,none,0,2,[],True,True,3.739605188369751
hexasudoku_16x16,23,120,3,"[(7, 1), (8, 3), (12, 0)]",4,"[(7, 0), (12, 0), (5, 3), (8, 3)]",3,0.2575528621673584,False,2,uncorrectable,15,18,[],False,False,0.7634251117706299
hexasudoku_16x16,24,120,3,"[(12, 3), (13, 15), (14, 9)]",5,"[(12, 3), (14, 8), (14, 9), (13, 1), (12, 12)]",3,0.25554990768432617,False,2,uncorrectable,30,33,[],False,False,1.31634521484375
hexasudoku_16x16,25,120,2,"[(0, 2), (3, 9)]",5,"[(3, 9), (0, 7), (0, 2), (8, 9), (1, 11)]",3,0.27544307708740234,True,2,two,7,10,"[(3, 9), (0, 2)]",True,True,0.9021451473236084
hexasudoku_16x16,26,120,0,[],0,[],1,3.8554627895355225,True,0,none,0,2,[],True,True,4.171604156494141
hexasudoku_16x16,27,120,0,[],0,[],1,5.489343881607056,True,0,none,0,2,[],True,True,5.953899145126343
hexasudoku_16x16,28,120,1,"[(6, 0)]",120,"[(6, 0), (3, 5), (14, 1), (15, 12), (9, 13), (8, 13), (13, 11), (15, 1), (0, 10), (11, 11)]",3,8.552859783172607,True,1,single,1,4,"[(6, 0)]",True,True,8.906808853149414
hexasudoku_16x16,29,120,3,"[(8, 14), (9, 1), (12, 14)]",4,"[(9, 1), (8, 0), (8, 14), (6, 14)]",3,0.25655102729797363,False,2,uncorrectable,15,18,[],False,False,0.8112809658050537
hexasudoku_16x16,30,120,0,[],0,[],1,4.166790008544922,True,0,none,0,2,[],True,True,4.576623916625977
hexasudoku_16x16,31,120,1,"[(3, 12)]",3,"[(3, 12), (3, 9), (1, 13)]",3,5.246186971664429,True,1,single,1,4,"[(3, 12)]",True,True,5.764957904815674
hexasudoku_16x16,32,120,2,"[(0, 8), (0, 15)]",120,"[(1, 1), (2, 12), (14, 4), (13, 14), (1, 7), (5, 13), (8, 3), (4, 12), (6, 4), (15, 0)]",3,8.317511796951294,True,2,uncorrectable,920,923,[],False,False,39.32542014122009
hexasudoku_16x16,33,120,1,"[(13, 3)]",2,"[(13, 6), (13, 3)]",3,10.669403076171875,True,1,uncorrectable,3,6,[],False,False,10.77261209487915
hexasudoku_16x16,34,120,0,[],0,[],1,4.139275074005127,True,0,none,0,2,[],True,True,4.323508024215698
hexasudoku_16x16,35,120,3,"[(2, 4), (5, 15), (10, 15)]",5,"[(2, 4), (2, 13), (0, 7), (8, 12), (10, 15)]",3,0.2558867931365967,False,2,uncorrectable,30,33,[],False,False,1.3139848709106445
hexasudoku_16x16,36,120,0,[],0,[],1,7.926100969314575,True,0,none,0,2,[],True,True,8.95226502418518
hexasudoku_16x16,37,120,0,[],0,[],1,5.81826376914978,True,0,none,0,2,[],True,True,6.629277944564819
hexasudoku_16x16,38,120,3,"[(4, 7), (7, 1), (9, 9)]",5,"[(4, 7), (7, 8), (7, 1), (13, 7), (4, 2)]",3,0.25678229331970215,False,2,uncorrectable,30,33,[],False,False,1.4022510051727295
hexasudoku_16x16,39,120,1,"[(3, 5)]",120,"[(3, 5), (12, 14), (10, 12), (3, 11), (6, 10), (0, 8), (7, 2), (5, 6), (9, 6), (8, 11)]",3,11.154031991958618,True,1,single,1,4,"[(3, 5)]",True,True,11.941483974456787
hexasudoku_16x16,40,120,2,"[(6, 3), (13, 15)]",5,"[(6, 3), (13, 15), (9, 15), (10, 3), (6, 2)]",3,0.25768494606018066,True,2,two,6,9,"[(6, 3), (13, 15)]",True,True,1.075618028640747
hexasudoku_16x16,41,120,1,"[(8, 0)]",3,"[(8, 0), (11, 2), (8, 15)]",3,4.753323078155518,True,1,single,1,4,"[(8, 0)]",True,True,5.217597961425781
hexasudoku_16x16,42,120,2,"[(6, 11), (9, 3)]",57,"[(9, 2), (13, 3), (9, 3), (5, 15), (0, 1), (5, 2), (8, 3), (6, 5), (3, 15), (3, 2)]",3,2.42240309715271,True,2,uncorrectable,920,923,[],False,False,33.97237825393677
hexasudoku_16x16,43,120,2,"[(2, 7), (12, 8)]",120,"[(9, 6), (9, 1), (0, 0), (13, 13), (4, 14), (1, 13), (7, 15), (12, 15), (5, 6), (1, 5)]",3,5.909537076950073,True,2,uncorrectable,920,923,[],False,False,37.060508251190186
hexasudoku_16x16,44,120,1,"[(11, 8)]",3,"[(11, 8), (14, 8), (11, 10)]",3,6.67215895652771,True,1,single,1,4,"[(11, 8)]",True,True,7.05264687538147
hexasudoku_16x16,45,120,2,"[(6, 3), (11, 14)]",5,"[(6, 3), (7, 3), (6, 5), (11, 14), (9, 14)]",3,0.25617527961730957,True,2,two,8,11,"[(6, 3), (11, 14)]",True,True,1.2736120223999023
hexasudoku_16x16,46,120,2,"[(3, 0), (7, 12)]",5,"[(3, 0), (7, 10), (7, 12), (6, 0), (3, 14)]",3,0.2625100612640381,True,2,two,7,10,"[(3, 0), (7, 12)]",True,True,0.83644700050354
hexasudoku_16x16,47,120,1,"[(15, 15)]",120,"[(14, 4), (15, 8), (15, 15), (7, 11), (14, 15), (1, 0), (3, 9), (9, 1), (2, 13), (3, 1)]",51,266.4400749206543,True,1,single,3,54,"[(15, 15)]",True,True,267.6222221851349
hexasudoku_16x16,48,120,2,"[(14, 14), (15, 11)]",5,"[(14, 14), (13, 13), (2, 14), (15, 11), (15, 10)]",3,0.25591397285461426,True,2,uncorrectable,30,33,[],False,False,1.3331031799316406
hexasudoku_16x16,49,120,1,"[(10, 12)]",120,"[(10, 12), (6, 4), (15, 15), (15, 3), (0, 7), (3, 3), (14, 1), (6, 0), (13, 2), (9, 15)]",51,211.87025904655457,True,1,single,1,52,"[(10, 12)]",True,True,212.44857597351074
hexasudoku_16x16,50,120,0,[],0,[],1,4.439231872558594,True,0,none,0,2,[],True,True,5.126403093338013
hexasudoku_16x16,51,120,3,"[(8, 7), (15, 3), (15, 4)]",4,"[(4, 7), (8, 7), (0, 3), (15, 3)]",3,0.2557361125946045,False,2,uncorrectable,15,18,[],False,False,0.7578587532043457
hexasudoku_16x16,52,120,2,"[(10, 15), (11, 15)]",5,"[(10, 15), (9, 12), (1, 15), (11, 8), (11, 15)]",3,0.253281831741333,True,2,two,9,12,"[(10, 15), (11, 15)]",True,True,1.1991469860076904
hexasudoku_16x16,53,120,0,[],0,[],1,4.858675241470337,True,0,none,0,2,[],True,True,5.508136987686157
hexasudoku_16x16,54,120,0,[],0,[],1,4.496506929397583,True,0,none,0,2,[],True,True,5.091586112976074
hexasudoku_16x16,55,120,0,[],0,[],1,3.8878581523895264,True,0,none,0,2,[],True,True,4.323163986206055
hexasudoku_16x16,56,120,0,[],0,[],1,3.3202240467071533,True,0,none,0,2,[],True,True,3.6288578510284424
hexasudoku_16x16,57,120,1,"[(12, 1)]",120,"[(12, 1), (1, 9), (14, 6), (12, 14), (14, 1), (2, 14), (4, 10), (8, 12), (11, 14), (6, 15)]",3,11.193732023239136,True,1,single,1,4,"[(12, 1)]",True,True,11.968821048736572
hexasudoku_16x16,58,120,0,[],0,[],1,6.563901901245117,True,0,none,0,2,[],True,True,7.301846981048584
hexasudoku_16x16,59,120,2,"[(14, 10), (14, 11)]",66,"[(2, 8), (14, 11), (1, 8), (12, 8), (15, 9), (14, 10), (13, 11), (15, 11), (1, 9), (0, 9)]",3,2.0490760803222656,True,2,uncorrectable,920,923,[],False,False,34.27433896064758
hexasudoku_16x16,60,120,3,"[(0, 3), (12, 3), (13, 0)]",5,"[(12, 3), (15, 3), (12, 15), (13, 0), (12, 2)]",3,0.25522780418395996,False,2,uncorrectable,30,33,[],False,False,1.2760860919952393
hexasudoku_16x16,61,120,1,"[(10, 3)]",45,"[(10, 3), (6, 15), (8, 8), (9, 15), (10, 13), (8, 3), (5, 8), (10, 5), (7, 12), (5, 12)]",3,4.794445991516113,True,1,single,1,4,"[(10, 3)]",True,True,5.55596399307251
hexasudoku_16x16,62,120,2,"[(3, 0), (6, 14)]",4,"[(6, 7), (6, 14), (3, 8), (3, 0)]",3,0.2601611614227295,True,2,two,9,12,"[(6, 14), (3, 0)]",True,True,1.257817029953003
hexasudoku_16x16,63,120,0,[],0,[],1,4.437305927276611,True,0,none,0,2,[],True,True,4.831820964813232
hexasudoku_16x16,64,120,0,[],0,[],1,4.367424964904785,True,0,none,0,2,[],True,True,4.784296989440918
hexasudoku_16x16,65,120,2,"[(14, 1), (15, 5)]",120,"[(15, 10), (12, 2), (15, 9), (13, 3), (15, 8), (3, 3), (15, 4), (7, 1), (5, 3), (15, 15)]",3,5.317828893661499,True,2,uncorrectable,920,923,[],False,False,37.451650619506836
hexasudoku_16x16,66,120,1,"[(1, 10)]",2,"[(1, 11), (1, 10)]",3,13.416987895965576,True,1,uncorrectable,3,6,[],False,False,13.520349979400635
hexasudoku_16x16,67,120,1,"[(8, 6)]",120,"[(8, 6), (7, 14), (14, 12), (12, 5), (9, 0), (5, 12), (0, 14), (7, 8), (8, 1), (2, 0)]",3,9.41692590713501,True,1,single,1,4,"[(8, 6)]",True,True,9.931910276412964
hexasudoku_16x16,68,120,0,[],0,[],1,5.163440942764282,True,0,none,0,2,[],True,True,5.797732830047607
hexasudoku_16x16,69,120,4,"[(1, 7), (2, 11), (4, 10), (15, 12)]",4,"[(0, 12), (15, 12), (2, 11), (0, 8)]",3,0.2605710029602051,False,2,uncorrectable,15,18,[],False,False,0.7620301246643066
hexasudoku_16x16,70,120,1,"[(12, 6)]",3,"[(12, 6), (12, 8), (4, 6)]",3,6.475016117095947,True,1,single,1,4,"[(12, 6)]",True,True,7.181151866912842
hexasudoku_16x16,71,120,3,"[(2, 4), (14, 10), (15, 15)]",5,"[(14, 10), (15, 8), (14, 1), (2, 7), (2, 4)]",3,0.28068089485168457,False,2,uncorrectable,30,33,[],False,False,1.2937171459197998
hexasudoku_16x16,72,120,2,"[(9, 11), (11, 11)]",120,"[(11, 0), (2, 11), (11, 11), (2, 9), (3, 13), (5, 1), (11, 14), (7, 9), (15, 3), (1, 12)]",3,10.609605073928833,True,2,uncorrectable,920,923,[],False,False,44.258485317230225
hexasudoku_16x16,73,120,4,"[(0, 9), (1, 1), (12, 14), (14, 9)]",4,"[(0, 9), (0, 11), (1, 1), (0, 0)]",3,0.2563750743865967,False,2,uncorrectable,15,18,[],False,False,0.80240797996521
hexasudoku_16x16,74,120,1,"[(1, 8)]",120,"[(1, 8), (5, 3), (14, 15), (13, 4), (11, 1), (10, 3), (12, 10), (8, 13), (11, 3), (7, 11)]",3,8.901733160018921,True,1,uncorrectable,920,923,[],False,False,39.96530508995056
hexasudoku_16x16,75,120,1,"[(14, 11)]",120,"[(14, 11), (1, 15), (15, 9), (11, 7), (0, 9), (6, 3), (13, 15), (15, 3), (0, 14), (5, 10)]",3,10.219419002532959,True,1,single,1,4,"[(14, 11)]",True,True,10.590311050415039
hexasudoku_16x16,76,120,0,[],0,[],1,5.441456079483032,True,0,none,0,2,[],True,True,6.1027610301971436
hexasudoku_16x16,77,120,0,[],0,[],1,5.249252796173096,True,0,none,0,2,[],True,True,5.829488754272461
hexasudoku_16x16,78,120,2,"[(2, 0), (8, 13)]",120,"[(2, 0), (5, 0), (2, 5), (4, 12), (0, 14), (8, 5), (5, 12), (13, 13), (3, 14), (0, 9)]",3,5.27708888053894,True,2,uncorrectable,920,923,[],False,False,38.7677788734436
hexasudoku_16x16,79,120,0,[],0,[],1,5.301275014877319,True,0,none,0,2,[],True,True,5.968612194061279
hexasudoku_16x16,80,120,2,"[(1, 6), (4, 0)]",4,"[(6, 0), (4, 0), (1, 7), (1, 6)]",3,0.2583909034729004,True,2,two,9,12,"[(4, 0), (1, 6)]",True,True,0.8500809669494629
hexasudoku_16x16,81,120,1,"[(3, 13)]",3,"[(3, 13), (3, 3), (0, 14)]",3,6.286839008331299,True,1,single,1,4,"[(3, 13)]",True,True,7.239337921142578
hexasudoku_16x16,82,120,3,"[(1, 5), (5, 10), (11, 3)]",4,"[(11, 3), (3, 3), (1, 2), (1, 5)]",3,0.25307297706604004,False,2,uncorrectable,15,18,[],False,False,0.7574610710144043
hexasudoku_16x16,83,120,3,"[(2, 15), (5, 6), (15, 2)]",4,"[(4, 5), (5, 6), (2, 15), (2, 0)]",3,0.2510051727294922,False,2,uncorrectable,15,18,[],False,False,0.7598810195922852
hexasudoku_16x16,84,120,1,"[(7, 2)]",117,"[(7, 2), (13, 12), (13, 14), (8, 5), (6, 3), (9, 9), (3, 7), (9, 3), (2, 10), (0, 8)]",3,8.770277261734009,True,1,single,1,4,"[(7, 2)]",True,True,9.061176776885986
hexasudoku_16x16,85,120,1,"[(7, 13)]",120,"[(7, 13), (7, 8), (12, 8), (15, 7), (11, 5), (7, 9), (2, 14), (12, 3), (15, 5), (7, 2)]",3,8.583844184875488,True,1,single,1,4,"[(7, 13)]",True,True,9.378344058990479
hexasudoku_16x16,86,120,1,"[(12, 12)]",43,"[(12, 12), (15, 2), (3, 4), (0, 1), (3, 1), (7, 7), (7, 5), (1, 12), (5, 14), (3, 10)]",3,6.149343013763428,True,1,single,1,4,"[(12, 12)]",True,True,7.262006998062134
hexasudoku_16x16,87,120,0,[],0,[],1,3.9142210483551025,True,0,none,0,2,[],True,True,4.260746955871582
hexasudoku_16x16,88,120,1,"[(1, 6)]",120,"[(1, 6), (14, 13), (15, 3), (7, 7), (5, 15), (6, 0), (10, 1), (5, 10), (4, 11), (13, 12)]",51,255.21448707580566,True,1,single,2,53,"[(14, 13)]",False,False,256.4327669143677
hexasudoku_16x16,89,120,0,[],0,[],1,3.9169528484344482,True,0,none,0,2,[],True,True,4.289921998977661
hexasudoku_16x16,90,120,3,"[(9, 10), (12, 8), (15, 10)]",4,"[(14, 10), (9, 10), (6, 8), (12, 8)]",3,0.265139102935791,False,2,uncorrectable,15,18,[],False,False,0.7800960540771484
hexasudoku_16x16,91,120,4,"[(2, 2), (2, 6), (8, 4), (15, 14)]",4,"[(1, 14), (15, 14), (0, 5), (2, 6)]",3,0.258242130279541,False,2,uncorrectable,15,18,[],False,False,0.7630159854888916
hexasudoku_16x16,92,120,3,"[(1, 6), (2, 13), (14, 1)]",4,"[(2, 10), (2, 13), (1, 6), (1, 2)]",3,0.2566699981689453,False,2,uncorrectable,15,18,[],False,False,0.7653679847717285
hexasudoku_16x16,93,120,1,"[(8, 0)]",87,"[(8, 0), (11, 14), (4, 13), (2, 1), (0, 9), (11, 8), (13, 15), (9, 13), (4, 10), (8, 5)]",3,8.006762027740479,True,1,single,1,4,"[(8, 0)]",True,True,8.523895025253296
hexasudoku_16x16,94,120,2,"[(3, 5), (13, 4)]",5,"[(3, 5), (7, 5), (0, 7), (10, 4), (13, 4)]",3,0.2572758197784424,True,2,two,9,12,"[(3, 5), (13, 4)]",True,True,0.9659371376037598
hexasudoku_16x16,95,120,1,"[(13, 12)]",3,"[(13, 12), (13, 8), (6, 12)]",3,5.189026117324829,True,1,single,1,4,"[(13, 12)]",True,True,5.577517032623291
hexasudoku_16x16,96,120,3,"[(0, 13), (3, 12), (15, 3)]",5,"[(3, 12), (15, 3), (9, 3), (3, 3), (2, 13)]",3,0.2565751075744629,False,2,uncorrectable,30,33,[],False,False,1.3141429424285889
hexasudoku_16x16,97,120,1,"[(14, 13)]",40,"[(14, 13), (5, 13), (15, 12), (14, 12), (14, 2), (12, 4), (2, 15), (14, 15), (12, 14), (15, 11)]",3,6.690889120101929,True,1,uncorrectable,920,923,[],False,False,38.81113529205322
hexasudoku_16x16,98,120,3,"[(0, 12), (12, 7), (15, 15)]",5,"[(12, 7), (15, 5), (6, 7), (0, 12), (0, 7)]",3,0.2570648193359375,False,2,two,8,11,"[(12, 7), (0, 12)]",False,False,2.7765040397644043
hexasudoku_16x16,99,120,2,"[(0, 3), (9, 15)]",4,"[(2, 15), (9, 15), (0, 3), (0, 14)]",3,0.25679588317871094,True,2,uncorrectable,15,18,[],False,False,0.7731661796569824
